sentence_id,Personne,sentence
540199,Poubelle,"Ces applications ne nécessitent qu'un nombre limité d'exemplaires d'un même individu :
elles concernent plutôt la recherche et les structures d'appui technique situées en amont de
l'éleveur."
1280814,Personne responsable et autonome,"Prendre soin et soigner sont ava nt tout générateurs du respect de la personne  ; ils 
conduisent à la respecter dans ses choix, qui parfois ne sont pas ceux des soignants, ni ceux 
des proches."
1130224,Corps humain,"21415  »30 Voir l’avis n°112 du CCNE « Une réflexion éthique sur la recherche sur les cellules d’origine embryonnaire  
humaine et la recherche sur l’embryon humain in vitro  »
13
symbolique persistera 31."
1190160,Individu ou sujet,"Des études 
montrent que les 30.000 personnes infectées par le VIH et  qui ignorent leur séropositivité 
(20%) en France sont, pour beaucoup, des personnes  particulièrement exposées au risque 
d’infection VIH 17."
570776,Personne à protéger,"S’il peut amener des bienfaits pour la santé, sa
capacité de nuire aux individus ne doit pas être oubliée."
1410706,Personne relationnelle,"Mais si la solution 
d’une personne de l’entourage n’est pas envisageable pour le patient, il faudrait pouvoir 
lui en proposer une  : des membres d’associations de patients pourraient alo rs intervenir."
530085,Corps humain,"L'interdiction édictée par la loi, sauf les exceptions précisément
prévues, protège tout embryon humain vivant."
1280709,Individu ou sujet,"Le suicide des personnes âgées à domicile et en maison de retraite en  
France."
880002,Individu ou sujet,"Les trois questions posées concernent le rapport à “ l’éthique médicale de certificats médicaux 
sans précaution méthodologique qu’imposerait le recours à une technique inadaptée aux 
réalités des populations concernées ”, “ la possibilité d’affirmer un âge précis en lieu et place 
d’une fourchette d’âge probable ” et enfin “ l’opportunité de réaliser des examens 
radiographiques à plusieurs reprises qui n’ont pas d’intérêt pour la personne elle même ”."
1120730,Corps humain,"C’est  probablement  pour  cette  raison  que  le  CCNE  avait  choisi  dans  ses  
recommandations  :
•d’utiliser la formule d’autorisation sous condition  pour caractériser la conduite de  la 
destruction de l’embryon humain surnuméraire après abandon du projet parental  
(et  pour  caractériser  la  réalisation  d’une  recherche  sur  les  cellules  d’origine  
embryonnaire  ou  sur  l’embryon  dans  ce  contexte),  qu’il  définissait  comme  une  
conduite encadrée de moindre mal ;
•et d’utiliser la formule de la  dérogation à un interdit  pour caractériser une conduite 
radicalement différente,  qu’il considérait comme  une exception  ne pouvant être 
envisagée qu’au cas par cas,  et comme une transgression à l’interdit  de création 
d’embryon à visée de recherche  : la création d’embryon à visée de recherche dans  
le cadre de l’évaluation de nouvelles techniques d’AMP 63."
1420173,Personne à protéger,"- La difficul té à subir des examens pour les personnes en situation de particulière vulnérabilité  : personnes en situation de précarité, de handicap 26, personnes migrantes, 
mineurs  (notamment jeunes adolescent(e)s  pour qui d’ailleurs, l’examen clinique n’est 
pas recommandé lors de la première consultation pour contraception en l’absence de 
symptômes 27), personnes âgées, patients souffrant de détresse psychologique, de 
troubles psychiques et/ou cognitifs  dont les capacités de discernement peuvent être 
altérées."
870280,Personne relationnelle,"Si la volonté de la personne de refuser ou d’interrompre tout traitement met sa 
vie en danger, le médecin doit tout mettre en oeuvre pour la convaincre d’accepter les 
soins indispensables."
530224,Corps humain,"165 du code civil : ""Les conventions ayant pour effet de conférer une valeur
patrimoniale au corps humain, à ses éléments ou à ses produits sont nulles""
- art."
270126,Genre/espèce humaine,"Dans le domaine du génome humain on peut retenir des craintes éthiques ; certaines ont
déjà été signalées dans des avis du CCNE :
- crainte de catégorisation biologique conduisant à des discriminations, des exclusions, c'est
ce qui a été souligné dans l'avis sur l'utilisation des tests d'identification par l'analyse de
l'ADN, et dans l'avis sur les tests génétiques ;
- crainte d'utilisation de la connaissance génétique dans des buts de modification du
génome par action sur les cellules germinales, fermement écarté par l'avis sur la thérapie
génique."
1150127,Individu ou sujet,"L’écart entre les courbes traçant le nombre d’organes disponibles et le nombre de  
personnes en attente s’accroît continuellement."
80526,Corps humain,"Parce que la fécondation résulte précisément de la décision des hommes (du couple,
des médecins et biologistes), parce que la destinée des embryons est largement dépendante
de nouvelles décisions, parce que le devenir et la destination de ces embryons ne
dépendent plus seulement de la nature, les questions éthiques deviennent plus aiguës
qu'aux époques où l'on pouvait se contenter de disserter abstraitement sur la nature de
l'être en gestation, sur le moment de son animation ou de son émergence à la qualité de
personne ou de sujet, encore que les dissertations anciennes n'aient pas toujours été
dépourvues de conséquences sociales, juridiques ou religieuses et n'aient pas perdu toute
signification pour la solution des problèmes que posent aujourd'hui l'action médicale et la
recherche scientifique appliquée aux débuts de la vie humaine."
590045,Personne à protéger,"II - Le processus physiologique de vieillissement
Le vieillissement est un processus qui, au long des années, transforme un sujet adulte en
bonne santé en un individu fragile, dont la compétence et les réserves d'énergie diminuent
au niveau de la plupart des systèmes physiologiques, et ainsi devient de plus en plus
vulnérable à de nombreuses maladies et donc susceptible de mourir rapidement."
1230335,Individu ou sujet,"C’est ce qu’exprimait une résolution de 2008 du Comité des ministres du Conseil de 
l’Europe, en insistant sur «  sur la responsabilité des donneurs  » et en indiquant que 
« les droits des receveurs à la protection de la santé  […]ont priorité sur toute autre 
considération, y compris la volonté des individus de donner leur sang  » 64."
1360104,Personne relationnelle,"Le développement de l’éducation sanitaire à partir des années 1940  ; l’émergence de 
mouvements sociaux d’entraide entre patients, hétérogènes (AFM 16 en France dans 
les années 1950, associations de lutte contre le cancer du sein aux Etats -Unis, la 
tendance américaine du «  self help  » au début du XXe siècle – variante du «  self 
made  » - actions des personnes vivant avec le VIH à partir des années 1990), et 
l’augmentation de la circulation de l’information médicale, notamment sur Internet 
à partir des années 2000, ont contribué à redéfinir la place du patient dans la pratique médicale, de patient -objet à patient -sujet."
1420276,Personne relationnelle,"Enfin, lorsque les personnes qui s’estiment victimes 
ou témoins de violences ou de maltraitances, ou qui se ques tionnent sur ce qu’elles 
(ils) ont vécu ou constaté, ne souhaitent pas en échanger directement avec le professionnel concerné, il est primordial que la possibilité leur soit offerte de s’adresser de 
manière confidentielle à des tiers de confiance et qu’ell es puissent faire remonter les 
situations préoccupantes par ce biais."
1410459,Individu ou sujet,"Troisièmement, ces SIADM peuvent générer des inégalités de traitement entre les 
personnes les plus favorisées – en capital économique, mais aus si en capital relationnel 
et culturel (incluant la culture numérique) – et les autres."
1300996,Individu ou sujet,"Un autre 
domaine d’intervention porte sur l’exploration clin ique de nouveaux gènes, siège de 
                                                                                                                                                    
6° Les traitements nécessaires aux fins de la médec ine préventive, des diagnostics médicaux, de l'admi nistration 
de soins ou de traitements, ou de la gestion de ser vices de santé et mis en œuvre par un membre d'une profession 
de santé, ou par une autre personne à laquelle s'im pose en raison de ses fonctions l'obligation de sec ret professionnel 
11° Les traitements nécessaires à la recherche publ ique au sens de l'article L."
70025,Genre/espèce humaine,"Dans le résumé d'une communication (en langue française et anglaise) intitulée ""Etats
végétatifs chroniques et expérimentation humaine"", communication faite lors de la dixième
réunion d'anesthésie, réanimation et oxyologie, le vendredi 11 octobre 1985, M. Milhaud et
six de ses collaborateurs écrivent en dernier paragraphe: ""... l'équipe du CHU d'Amiens
demande au Comité consultatif national d'éthique, par l'intermédiaire du professeur Jean
Bernard, et aux Pouvoirs publics, d'autoriser dès maintenant des essais sur des sujets en
états végétatifs chroniques confirmés et stables depuis plus d'un an, et d'en proposer au
niveau des instances internationales une réglementation""."
1220652,Genre/espèce humaine,"27 
 développement de l’espèce humaine."
500149,Personne responsable et autonome,"L'existence d'une nécessité thérapeutique ne dispense pas le praticien de recueillir auprès
de la personne chez qui sera pratiquée l'intervention un consentement libre et éclairé."
940497,Personne relationnelle,"Parmi cellesci, est prévue l’intervention d’un médecin  à la 
demande de la personne gardée, d’un proche de cette  personne ou des autorités de police ou 
de gendarmerie qui la gardent."
1200720,Corps humain,"Cette	  va-­‐riation	  peut	  être	  ponctuelle,	  c'est	  à	  dire	  n'affecter	  qu'une	  des	  trois	  milliards	  de	  bases	  de	  l'ADN,	  ou	  impliquer	  des	  régions	  plus	  ou	  moins	  grandes	  du	  génome	  (délétions,	  duplications,	  translocations,	  …)	  Cette	  variation,	  qu'elle	  s'opère	  dans	  un	  gène	  ou	  non,	  peut	  –ou	  non	  modi-­‐fier	  un	  trait	  phénotypique	  chez	  l'individu	  qui	  l'exprime."
1410684,Individu ou sujet,"Les algorithme s d’IA ont également permis, notamment en oncologie, de mettre en 
évidence des corrélations entre la survenue de maladies et d’autres potentiels marqueurs 
(microARN, métabolites circulants, protéines, fragments d’ADN génomique circulants) 
mesurables chez l es individus par une simple prise de sang."
1420311,Personne à protéger,"41 L’article L.119 -1 du Code de l’action sociale et des familles  a introduit une définition de la maltraitance depuis la loi n° 2022 -140 du 7 février 2022 relative à la protection de l’enfance :  « La maltraitance au sens du présent code vise toute personne en situation de vulnérabilité lorsqu'un geste, une 
parole, une action ou un défaut d'action compromet ou porte atteinte à son développement, à ses 
droits, à ses besoins fondamentaux ou à sa san té et que cette atteinte intervient dans une relation de 
confiance, de dépendance, de soin ou d'accompagnement."
1120199,Corps humain,"12
Ces différents avis du CCNE ont tous repris, en les développant de différentes façons, les 
grandes lignes de réflexions de l’ Avis N°1, proposant : 
- un refus de réification de l’embryon humain, et une reconnaissance du respect qui lui est dû  
en tant que « personne humaine potentielle  » ; 
- un refus de « donner une définition normative  » de l’embryon humain  ; 
- un respect se manifestant par la nature des conduites prescrites à son égard  ;
- une distinction entre les problèmes éthiques et les conduites autorisées en fonction de son  
état préimplantatoire, in vitro, ou de son développement dans le corps de sa mère  ;
Et  en  faisant  un  certain  nombre  de  recommandations  précises ,  de  nature  juridique,  
notamment :
- une autorisation de la destruction d’embryons humains surnuméraires en cas d’abandon du  
projet parental et d’absence d’accueil des embryons par d’autres couples ; 
- une autorisation sous conditions des recherches sur des cellules issues d’embryons humains  
détruits in vitro dans les conditions mentionnées plus haut  ;
- une autorisation sous conditions de certaines recherches sur l’embryon humain conçu  in 
vitro, avant sa destruction  autorisée dans les conditions mentionnées plus haut  ;
- une interdiction de création d’embryons humains à visée de recherche, avec «  l'introduction 
d'une exception à ce principe dans le cadre de l'évaluation des  nouvelles techniques d'AMP."
460025,Corps humain,"Il devrait encore s'élargir dans les prochaines
années grâce aux recherches sur le génome humain."
1030129,Personne à protéger,"Mais si l’aspect historique de la condition des personne s sourdes autant que la suspicion erronée d’un déficit  justifient une attitude scrupuleuse faite de prudence, de vigilance et d’humilité, comme le Comité a eu l’occasion de le rappeler lors d’un avis récent sur le dépistage des maladies génétiques 8, le critère principal de justification des décisions postnatales, quelles qu’elles soient, demeure l’intérêt direct de l’enfant."
1180204,Personne à protéger,"La place des personnes handicapées dans la société, y compris dans le sujet qui est le 
nôtre, est d’abord  une question de sollicitude, d’aide, de facilitation, de bienveillance, apportées 
par chacun et cela ne saurait évidemment s’épuiser dans un devoir de l’Etat."
1030358,Individu ou sujet,"Les expériences françaises (projets dans le cadre du PHRC et expériences locales) et internationales ont montré que le dépistage systématique de la SPN en maternité était faisable au prix d’une organisation stricte, fondé e notamment sur la disponibilité des personne ls de maternité, le suivi minutieux des enfants dépistés positivement à la naissance et l’accompagnement des parents dès la suspicion du diagnos tic."
380014,Individu ou sujet,"Le partage, en vue de la recherche, d'informations médicales et/ou psychologiques sur des
personnes, est actuellement en France interdit par la loi, et par la déontologie."
580590,Genre/espèce humaine,"[37] Delfosse MarieLuce (1993), L'expérimentation médicale sur l'être humain."
1020056,Sentiment humain,Ces témoignages permettent de chang er notre regard sur la personne affectée par l’autisme et d’éviter une vision déshumanisante.
1270064,Individu ou sujet,"5 I – Constats posés par le CCNE 
Présence et précarité des migrants à l’égard de l’a ccès aux soins 
On appelle ici « migrants 4» toutes les personnes de nationalité étrangère qui , quelles 
que soient leur origine géographique, les motivatio ns de leur déplacement et leurs 
conditions d’entrée en France, se trouvent dépourvu es de titre de séjour sur le territoire 
français."
140212,Personne responsable et autonome,"Il est essentiel que les personnes séropositives soient responsabilisées et incitées ainsi à prendre d'ellesmêmes les précautions et
mesures pouvant éviter la transmission de leur infection."
80652,Corps humain,"17) Au bénéfice de ces éclaircissements, nous tenons la notion de personne humaine
potentielle pour fondée, en tant que concept éthique."
380056,Personne responsable et autonome,"Grandes lignes
La liberté des personnes
La liberté a un aspect négatif (indépendance) : ne pas être amené à faire ce qu'on ne veut
pas, et un aspect positif (autonomie) : agir en accord avec ce qu'on veut réellement pour
soimême."
1210402,Personne à protéger,"Même dans certaines 
situations d’urgence, en effet, la prise en compte des directives anticipées est possible  ; elle 
33 
 
peut notamment permettre d’ orienter la prise en charge du patient – on peut songer à une 
personne porteuse d’une SLA 24 qui a demandé à ne pas être intub ée."
580805,Individu ou sujet,"Essai en double aveugle  (ou double insu): ni le médecin investigateur, ni la personne se
prêtant à l'essai, ne connaissent le résultat du tirage au sort pendant la durée de l'essai."
1370123,Personne à protéger,"C’est la personne saine et son « risque » qui deviennent la cible avant la 
maladie."
580585,Individu ou sujet,"\ri 38 [32] Conseil de recherches médicales du Canada, Conseil de recherches en sciences
naturelles et en génie du Canada, Conseil de recherches en sciences humaines du Canada,
Code d'éthique de la recherche avec des êtres humains  , Ottawa, Juillet 1997
[33] Conseil économique et social, Les droits de la personne malade  , Rapporteur: Claude
Evin, séance des 11 et 12 juin 1996, avec en annexe la Charte du patient hospitalisé, et la
Charte des droits et libertés des personnes âgés et dépendantes, JO , Avis et rapports du
CES, 16 juin 1996, n° 16 (194 p)."
40012,Individu ou sujet,"Au préalable, celuici :
- se serait assuré que les recherches ou les actions préventives, en vue desquelles la
collecte et le traitement des informations sont envisagés, justifient cette collecte et ce
traitement, comptetenu tant de l'intérêt des personnes indviduellement concernées que de
l'intérêt public en général ;
- aurait vérifié que les conditions dans lesquelles se ferait la collecte des renseignements
sont satisfaisantes."
1330505,Corps humain,"Dans  le cadre  de thérapies  géniques  somatiques , les modifications  ciblées  du génome  
humain  constituent  un progrès  médical  qu’il convient  de soutenir ."
820132,Genre/espèce humaine,"Les visages des masques de théâtre ont la forme d’un 
visage, mais nul ne songerait à les confondre avec un visage humain."
490206,Personne responsable et autonome,"C'est dans ce contexte que se pose le problème cidessus évoqué de certaines personnes
handicapées mentales, dont les comportements sexuels peuvent inciter les parents ou les
professionnels à proposer des interventions de stérilisation tubaire, alors que du fait de leur
handicap, on juge impossible d'obtenir leur consentement, voire de prendre en
considération leur accord ou leur refus."
770310,Individu ou sujet,"Au passif, on ne peut qu’être inquiet de cette idée de tirer profit de
ces ressources et de réduire les personnes au statut de donneurs de gènes
alors qu’aucun projet précis ne justifie le recours au concours des personnes
intéressées ; il est clair que l’accumulation de beaucoup de données sans
destination précisée par des recherches menées de façon plus ou moins

23

responsable fait peser un risque sur la confidentialité et la bonne affectation
de ces éléments très sensibles."
1190165,Personne relationnelle,"Les mé decins de famille généralistes pourraient intervenir comme relais, encourager 
la pratique d’un test de dépistage, et même selon les cas, selon les réticences et les choix de 
la personne, lui remettre le matériel d’autotest dont ils disposeraient."
1390388,Personne responsable et autonome,"La demande d’assistance au suicide s’inscrit dans le cadre philosophique de l’autonomie 
de la personne humaine et dans le cadre juridique du droit au respect de la vie privée tel 
qu’il est affirmé par l’article 8 de la Convention européenne des droits de l’homme."
550015,Corps humain,"Cette conférence a précisé les modes d'utilisation des solutions d'albumine
humaine chez l'adulte."
1360437,Individu ou sujet,"77 Plus de 92 000 personnes prises en charge au moins une fois sans leur consentement en psychiatrie en 
2015 en France."
870550,Personne relationnelle,"Soigner une personne, ce n’est pas prendre en compte chez elle, seulement l’aspect médical 
mais l’unité même de sa personne."
1301094,Personne responsable et autonome,"148 « Dans le cas où la recherche nécessite l'examen de s caractéristiques génétiques, le consentement écla iré et 
exprès des personnes concernées doit être obtenu pr éalablement à la mise en œuvre du traitement de don nées."
640111,Corps humain,"Le statut du génome humain pose
bien d'autres problèmes non résolus
La mise en place anarchique de banques de données génétiques, incluant la
question du consentement des personnes concernées, les règles d'accès confuses
à ces données, révèlent la gravité de ces enjeux éthiques."
1310031,Personne responsable et autonome,- Comment aborder la question de l’accord éclairé d’individus mineurs  ?
1280088,Individu ou sujet,"Mais c’est aussi un prisme à multiples facettes au travers duquel on peut 
observer de nombreux questionnements sous -jacents ayant trait à la place des personnes âgées 
dans notre société, aux limites matérielles et financières d u maintien à domicile, à la 
médicalisation de la vieillesse et du vieillissement, aux questions afférentes à la fin de la vie 2, 
à l’adéquation de la forme et de la réglementation de notre système médicosocia l et sanitaire à 
cette réalité…  
 
Certes, du fait des progrès sociaux et des formidables avancées dans le champ de la santé, la 
vieillesse se déroule en gé néral en bonne santé, heureuse et autonome pendant une bonne 
partie du temps faisant suite à celui de la vie «  active  » : durant la retraite, l’EVSI  s’accroît 
encore régulièrement de nos jours ."
1040035,Personne responsable et autonome,"-Pour les usagers et d’autres acteurs de santé, le DMP est un dossier médical qui appartient à 
la personne  soignée."
940750,Personne relationnelle,"Développer la vie associative avec le soutien des a ssociations extérieures, par 
exemple les associations de malades et de personnes handica pées."
830034,Personne à protéger,"Ceci entraîne pour les familles une charge considérable et de très grandes difficultés pour les
personnes atteintes de respecter les contraintes de la vie scolaire et professionnelle."
670348,Genre/espèce humaine,"A moins d’en
venir à une logique sacrificielle à laquelle notre société, dans tous les autres domaines
concernant la vie humaine, se refuse à juste titre."
80685,Corps humain,"Ce qui est ""en puissance"" dans l'embryon humain, au point où en arrivent aujourd'hui les
savoirs et les pouvoirs biomédicaux, c'est inséparablement le destin d'un être singulier et
une part d'avenir de l'humanité ellemême."
1300562,Personne responsable et autonome,"« Consentement éclairé et informati on des personnes qui se prêtent à des actes de soin  ou de 
recherche » (12 juin 1988)."
540688,Sentiment humain,"Le danger pour la condition et la dignité humaines d'un recours à ces techniques de clonage
reproductif dans le but d'engendrer des personnes est tel qu'une concertation mondiale est
indispensable afin que toutes les nations déterminent les moyens de s'en prémunir."
1250398,Genre/espèce humaine,"(2016), la manièr e avec laquelle l’homme interagira avec la 
biodiversité est liée à la façon dont il se définit  en tant qu’être humain 56 ."
1200492,Personne à protéger,"Avis	  N°	  120	  
32	  sonnes	  les	  plus	  vulnérables	  de	  la	  société	  :	  personnes	  atteintes	  de	  handicap	  intellectuel,	  senso-­‐riel,	   moteur,	   mères	   célibataires,	   chômeurs,	   alcooliques,	   …	   idéologie	   et	   pratiques	   dont	  l’évolutionniste	  Stephen	  Jay	  Gould	  a	  analysé	  les	  conséquences	  tragiques	  dans	  son	  livre	  La	  mal	  mesure	  de	  l’homme 52."
970252,Individu ou sujet,"Une 
réflexion prospective approfondie des professionnel s et de l’ensemble de la 
société est donc souhaitable sur les modalités appr opriées d’accès aux tests 
génétiques et d'information quant à leurs résultats , afin qu’elles contribuent 
au mieux à la protection de la santé et de la digni té de la personne, et pour 
éviter que leur utilisation sans réflexion préalabl e n'entre en contradiction 
avec la dimension éthique de la médecine."
370011,Personne relationnelle,"Le diagnostic de trisomie est le plus souvent ressenti comme ""un malheur pour l'individu,
une épreuve affective et un fardeau économique pour la famille et la société"" sans espoir
actuel d'obtenir une amélioration sensible de la vie du trisomique."
1230015,Personne relationnelle,"Seules permettent de procéder à une évaluation du risque qu’aurait le donneur de se 
trouver, au moment du don, dans la « fenêtre silencieuse  » :  
 
 la qualité de l’information diffusée en amont, qui permet aux personnes ayant 
des comportements à risque de ne pas venir proposer un don de sang,  
 la relation de confiance entre le donneur et le médecin en charge de la sécurité 
de la transfusion,  
 la qualité du questionnaire et surtout du dialogue entre le médecin et le 
donneur concernant ses comportements à risque."
770320,Personne responsable et autonome,"Il n’est pas impossible que ces
réflexions conduisent la société française à accepter l’idée que le contenu des
banques est une forme de patrimoine scientifique à mettre en commun si
l’on veut progresser ; cette conception, mieux qu’un retour sur les droits de
l’individu, devrait permette de trouver les bonnes solutions à certaines des
interrogations soulevées dans ce rapport."
1230482,Genre/espèce humaine,"Le CCNE  recomma nde qu’une réflexion soit menée et que des recherches soient 
réalisées, y compris dans le domaine des sciences humaines et sociales, afin d’évaluer 
la faisabilité et l’acceptabilité d’une telle approche."
870463,Personne relationnelle,"On sait en effet les difficultés 
rencontrées lors des transferts du consentement d’une personne incapable sur l’entourage 
familial ou une personne de confiance."
1380400,Genre/espèce humaine,"Les uns 
défendent l ’importance de pr éserver l ’intégrité du génome humain comme patrimoine 
commun de l ’humanit é."
980192,Personne responsable et autonome,"LA NECESSITE DU CONSENTEMENT ET LA SANCTION DU REFU S  
 
• Le consentement est exigé pour les prélèvements eff ectués sur les personnes suivantes: 
 
- Personnes condamnées pour l'une des infractions men tionnées à l'article 70655 (70654 
alinéa 1) 
- Personnes à l'encontre desquelles il existe des ind ices graves ou concordants rendant 
vraisemblable qu'elles aient commis l'une des infra ctions mentionnées à l'article 70655 sont 
également conservées dans ce fichier (70654 alinéa  2) 
- Personne à l'encontre de laquelle il existe une ou plusieurs raisons plausibles de soupçonner 
qu'elle a commis un crime ou un délit, avec les don nées incluses au fichier, sans toutefois 
que cette empreinte puisse y être conservée."
1390036,Personne relationnelle,"La loi n° 2016 -87 du 2 février 2016, dite loi Claeys -Leonetti, a confirmé l’importance du 
droit aux soins palliatifs, renforcé le rôle de la personne de confiance, accru l’autorité des 
directives anticipées et of fert une possibilité de sédation profonde et continue jusqu’au 
décès aux personnes souffrant d’une affection grave et incurable, dont le pronostic vital 
est engagé à court terme et subissant une souffrance réfractaire aux traitements."
380312,Personne à protéger,"""9 En particulier, il est rappelé que ce secret doit s'étendre, dans le domaine privé des
personnes, à tout ce que le psychologue ""a vu, entendu ou compris"" au cours de sa pratique
ou des ses recherches."""
1280008,Personne relationnelle,"Comment contribuer au changement des mentalités et à la modification du regard 
porté sur les personnes avancées en âge?"
1291138,Sentiment humain,"7/ Je suis citoyen et je pourrais me faire « augmenter » par la pose d’objets 
connectés en santé  : quelle est ici la frontière entre ce qui relève de la personne et 
ce qui relève du dispositif artificiel ?"
1360600,Personne relationnelle,"Le choix de mots justes, 
explicites, adaptés à ce que la personne peut entendre  et comprendre est indispensable."
60137,Personne relationnelle,"La situation peut donc être décrite ainsi qu'il suit : un médecin découvre par hasard
l'éventualité d'une affection chez une personne qui n'était pas venue en consultation."
80573,Corps humain,"Or, s'agissant de la reproduction humaine, il est
vrai que l'on ignore encore beaucoup de choses sur la genèse de la fécondation, du
développement embryonnaire, sur les causes d'échec de la nidation; il est vrai aussi que la
recherche sur les embryons autorise, ou autorisera demain, des diagnostics génétiques, des
interventions visant à déterminer l'être humain, qui font naître ou renaître le spectre d'un
eugénisme dont la science peut avoir les moyens et qu'elle utilise déjà dans la reproduction
industrialisée de certains animaux."
810260,Genre/espèce humaine,"S’il faut cependant sans cesse essayer 
de se projeter dans l’avenir, sans être nécessairement effrayé par la nouveauté des exploits 
scientifiques, la question demeure, elle, cependant, de l’utilisation de l’être humain à 
l’occasion de la mise en œuvre d’un exploit."
860057,Personne responsable et autonome,"Il
est donc tout à fait possible d’admettre que la personne veuille savoir en
toute confidentialité si elle est atteinte ou non, sans passer par le regard
extérieur de la société."
860170,Individu ou sujet,"Autrement
dit, au vu d’un test positif, une personne sur deux se penserait donc à
tort porteuse du virus du sida."
640042,Genre/espèce humaine,"Cependant le gène humain porte inscrits dans sa séquence des déterminants
élémentaires fondamentaux de l'être humain ; son rapport au corps humain est, de
ce fait, d'une toute autre signification que pour d'autres molécules ; décrypter
l'information que porte le gène, c'est ouvrir la compréhension du vivant et si ce
vivant est humain, cette compréhension est fondamentale pour les êtres humains
que nous sommes."
460111,Genre/espèce humaine,"7) Les tests génétiques apportent des informations sur l'identité des personnes et
soulignent leur diversité qui contribue à la richesse de l'humanité."
940313,Individu ou sujet,"A ce statut particulier, hors du cha mp d ‘application de la loi concernant les 
personnes en fin de vie – ou plus largement les per sonnes dont l’« état de santé durablement 
incompatible avec le maintien en détention » ou aya nt une « pathologie engageant le pronostic 
vital » – s’ajoutent les conditions de vie générale ment indignes des personnes en détention 
provisoire, incarcérées en maison d’arrêt où la sur population, la promiscuité et l’hygiène sont 
incompatibles avec la mise en place de soins pallia tifs et d’un véritable accompagnement 
humain en fin de vie."
1100123,Personne à protéger,"L’admission d’exceptions, à quelque niveau que l’on place le curseur,  
maintiendrait dans l’illégalité les couples qui ne sont pas dans son champ, soit parce qu’ils  
sont composés de personnes de même sexe, soit parce que la femme n’est pas atteinte des  
pathologies dont la société a décidé qu’elles justifient leur prise en charge par une GPA."
180076,Corps humain,"Le Comité national estime que le don d'embryons pose des problèmes qualitativement
plus graves que le don de gamètes ;
- les gamètes sont vecteurs de l'identité d'un nouvel être humain ; l'embryon, selon une
formulation employée dans plusieurs de nos avis, doit être reconnu comme une personne
humaine potentielle."
630061,Personne à protéger,"Les soins palliatifs se présentent comme des soins actifs dans une approche globale de la
personne atteinte d'une maladie grave évolutive ou terminale."
820206,Personne relationnelle,"La cause probable de 
cette réaction de la part de la personne défigurée est d’abord la crainte que l’autre ne la voie 
comme elle se voit ellemême."
1200616,Genre/espèce humaine,"Il	  semble,	  aujourd’hui,	  qu’une	   manière	   de	   conceptualiser	   la	   santé	   serait	   d’insister	   sur	   la	   capacité	   humaine	  d’adaptation	   et	   de	   résilience,	   ainsi	   que	   sur	   le	   devoir	   de	   la	   société	   de	   lui	   donner	   les	   moyens	  d’accéder,	  de	  manière	  autonome,	  au	  meilleur	  état	  «	  physique,	  mental	  et	  social	  »	  possible 61."
1400291,Personne relationnelle,"Ainsi,  le temps  technique  
prend  le dessus  sur le temps  de l’écoute  de la souffrance,  de l’information  de la personne  malade  pour  l’aider  à comprendre,  consentir  ou refuser,  sur le temps  relationnel et sur le temps  réflexif,  qui interrog e le sens  des soins  et des traitements  possibles."
80547,Genre/espèce humaine,"On peut, certes, déplorer les contradictions d'une société qui, au nom des désirs
individuels, laisse détruire nombre d'enfants possibles et s'efforce, à grands frais, de
produire des enfants hors des conditions naturelles de la reproduction humaine."
870372,Individu ou sujet,"Cette conception a été promue au 
XIX° siècle par le philosophe John Stuart Mill : « La seule raison légitime que puisse avoir une 
communauté pour user de la force contre un de ses membres est de l’empêcher de nuire aux 
autres (…) Sur luimême, sur son corps et son esprit, l’individu est souverain » (De la liberté)."
870117,Personne à protéger,"Quel doit être alors 
le comportement du médecin dans une telle situation spécifique où c’est la personne ellemême 
qui se place en état de danger et où elle ne lutte pas pour se préserver ?"
1210735,Sentiment humain,"Laisser seul un être humain devant son choix (exprimé, manifesté de manière claire et 
répétée) de mettre fin à ses jours, ne pas lui  donner accès à une manière humaine et 
relativement «  douce  » de le faire, représente un abandon, une faille dans la solidarité, la 
fraternité énoncée dans la devise nationale."
1020222,Personne à protéger,Ces clivages sont toujours  réducteurs  et délétères pour les personne s atteintes de syndrome autistique et leur famille.
1300714,Personne relationnelle,"E n 2016, Deepmind , le système d’intelligence artifi 130  
 49  3.1.2.1 Du point de vue de la personne : l’informat ion et le recueil du consentement 
 
Le consentement est un élément essentiel de la rela tion entre le médecin et le patient 93 ."
1200560,Personne relationnelle,"On	  pourrait	  donc	  envisager	  que,	  sur	  la	  base	  d’une	  séquence	  d’ADN	  «	  pré	  interprétée	  »,	  c’est	  à	  dire	  porteuse	  d’information	  pour	  le	  seul	  spécialiste,	  le	  généticien	  cli-­‐nicien	  c i b l e 	  a	   posteriori,	   en	  ayant	   pris	   lui-­‐même	   connaissance	   de	   l’ensemble,	  les	   rensei-­‐gnements	  qu’il	  est	  important	  de	  donner	  ou	  pas	  aux	  personnes	  qu’il	  conseille."
900076,Genre/espèce humaine,"Elle se doit de scruter le sens de 
l’engendrement humain notamment à l’aide des sciences humaines."
1210545,Personne responsable et autonome,"Certains soutiennent toutefois qu’il existe une différence réelle entre suicide assisté et 
euthanasie  : la volonté de la personne qui veut mourir et qui le décide pour ce qui dépend 
d’elle, par exemple en refusant tout traitement, mais qui est dans l’impossibilité de se 
donner la mort elle -même , est cen sément première et clairement affirmée."
